"x"
1,01765670437813
1,33557821154591
1,04557380680209
2,33790135230899
1,06346048137221
1,27195728756851
1,70984303949936
2,48493396642953
1,92234193050365
3,55946655364384
3,90254111213242
1,23521055493523
1,12282128153259
2,06619490082683
2,44444282417729
2,7102075080618
1,4400133807531
1,10505939612421
1,21056458208872
1,00864020042766
2,47681899045059
1,04905680163588
4,15361836620239
1,16408161423244
1,39469575648274
1,05015256025588
1,22728797753182
3,88151895065352
1,31291597062128
1,66025496196637
1,03004639401955
52,5774044738022
1,76909564413968
1,63204911306811
1,24238331015326
2,71217826556330
1,83662731969254
1,38358507633361
1,08535626686857
1,23906543999538
1,14631455847916
2,85022865103213
1,37196988576774
1,49094541107879
1,09403186092363
1,45522531099745
1,58784742888987
1,02946725343093
3,42399126202733
1,08933953075452
1,31557227934760
1,17596106730676
2,97893414421988
1,31615854328862
1,51291077970674
1,17209320866251
1,99216647562170
1,15036735889074
1,11023790301198
1,01107858761752
1,30587905602034
1,04430124176472
1,01994940344458
1,02913060423801
1,07004818046813
1,23160344103686
1,89936315609222
1,03650265044266
1,93043166370647
1,36875842253175
2,11608354814905
4,76898973137219
1,60778277583748
1,38501360406979
13,8104711454777
1,13697793936503
5,51304005976967
1,12870570040784
1,02447115234829
1,83997094539821
3,1377340242073
1,32500175406262
1,41344135940764
1,16896144584602
1,56473577720364
1,05096194322687
6,23493897796407
1,15593394255859
1,17317562314374
1,23179501124722
1,13877783393925
5,12157452288267
1,29905455473066
1,94155895830174
1,01306009578582
1,32205081780066
1,12235581677146
1,86952116076604
4,8431866141766
1,75193072323055
