"x"
6,17022382578529
3,93708067850268
3,30791550870521
0,665724602999198
0,542819299541905
0,221150448743142
2,26494259312115
0,381109747551564
0,956454479147299
1,60697694439181
0,374498933205168
0,207606560549326
1,03596291483137
1,52676158207701
1,22412810661625
4,83657805459171
0,625600769254948
1,46167042434147
0,585888643527559
2,80588024503313
2,03310996669188
1,08160819976687
2,65403317365601
0,769444054953535
0,254031637598407
1,21682480133525
0,297495659186913
0,853119430967425
0,512577439052563
2,41718384356827
1,24395336667947
5,84477464135078
3,13434149299583
0,553663967265757
0,539112769285187
0,467191076244206
0,750112295154252
0,0773531273016808
0,158855352986770
5,32601722587442
0,280087459885682
1,0013707505828
0,793275555819729
0,142597850218337
1,82659628639955
2,10126698043819
1,26387264137904
7,02524612606322
2,27017197664044
0,178900529477371
0,712846203190719
1,71336329779244
0,626474441146538
0,223609771587680
0,584949464916446
0,403410056895723
0,728307060207403
0,135165046722674
2,06892222230606
2,56055732381320
1,66308334596287
2,20925251369293
1,15390856699758
0,977450309375963
0,951344809337878
0,395529810707976
0,547075108686543
0,461466006320907
2,61537563944684
0,99833483686248
0,796538191659838
1,21331404481785
2,14635557765298
1,18081629458240
1,08574772318144
3,01962830132954
1,50870128095765
10,9462799149605
6,86253504799312
0,98999947643666
0,794510938784958
0,700555450318623
1,74726217908907
2,96195201297289
1,61043253199460
0,129132317622560
1,38273599352116
1,29149783451454
1,72162823497071
0,332928382738257
0,209127572645415
0,81933021291942
1,61619197546529
1,19746322609591
2,17903777635133
0,422820283940948
0,58621868871486
0,655865795977276
4,67795220981746
0,540386473427064
